TIMESTAMP;ID_SENSOR;CULTURA;FASE_CULTURA;TEMPERATURA_AR_C;UMIDADE_AR_PERC;PH_SOLO;UMIDADE_SOLO_PERC;N_PRESENTE;P_PRESENTE;K_PRESENTE;BOMBA_LIGADA
2025-10-16 21:10:00;ESP32_SOJ_001;Soja;Crescimento;24.53;40.21;6.76;54.92;0;0;0;0
2025-10-16 21:20:00;ESP32_SOJ_002;Soja;Crescimento;25.63;36.1;5.96;56.55;0;0;0;1
2025-10-16 21:30:00;ESP32_SOJ_002;Soja;Crescimento;26.04;31.76;6.43;60.21;0;0;1;0
2025-10-16 21:40:00;ESP32_SOJ_001;Soja;Crescimento;24.32;41.46;7.18;50.15;0;0;0;1
2025-10-16 21:50:00;ESP32_SOJ_001;Soja;Crescimento;26.36;32.31;6.62;62.35;0;0;0;0
2025-10-16 22:00:00;ESP32_SOJ_002;Soja;Crescimento;26.43;32.38;5.92;66.35;1;0;1;0
2025-10-16 22:10:00;ESP32_SOJ_001;Soja;Crescimento;25.91;35.92;6.56;82.97;1;0;0;0
2025-10-16 22:20:00;ESP32_SOJ_001;Soja;Crescimento;30.4;30.0;6.73;64.97;0;0;0;0
2025-10-16 22:30:00;ESP32_SOJ_001;Soja;Crescimento;26.88;36.77;6.04;64.39;0;0;0;0
2025-10-16 22:40:00;ESP32_SOJ_001;Soja;Crescimento;28.73;30.0;6.12;83.48;1;0;0;0
2025-10-16 22:50:00;ESP32_SOJ_002;Soja;Crescimento;28.56;30.0;6.77;54.56;0;0;0;0
2025-10-16 23:00:00;ESP32_SOJ_002;Soja;Crescimento;25.46;41.73;6.25;74.77;1;0;0;0
2025-10-16 23:10:00;ESP32_SOJ_002;Soja;Crescimento;25.98;32.55;6.65;76.77;0;1;0;0
2025-10-16 23:20:00;ESP32_SOJ_002;Soja;Crescimento;27.83;30.0;5.82;68.44;0;0;0;0
2025-10-16 23:30:00;ESP32_SOJ_002;Soja;Crescimento;28.86;30.0;7.69;75.36;0;1;0;0
2025-10-16 23:40:00;ESP32_SOJ_002;Soja;Crescimento;27.95;34.13;6.7;72.7;1;0;0;0
2025-10-16 23:50:00;ESP32_SOJ_002;Soja;Crescimento;28.25;30.0;7.04;74.58;0;1;1;0
2025-10-17 00:00:00;ESP32_SOJ_002;Soja;Crescimento;27.77;30.56;5.44;70.83;1;0;0;0
2025-10-17 00:10:00;ESP32_SOJ_002;Soja;Crescimento;29.6;30.0;6.66;81.96;0;0;0;0
2025-10-17 00:20:00;ESP32_SOJ_001;Soja;Crescimento;27.74;30.0;6.64;75.0;0;0;0;0
2025-10-17 00:30:00;ESP32_SOJ_001;Soja;Crescimento;30.36;30.0;7.36;75.21;0;1;0;0
2025-10-17 00:40:00;ESP32_SOJ_001;Soja;Crescimento;27.14;32.48;6.52;74.59;0;1;0;0
2025-10-17 00:50:00;ESP32_SOJ_002;Soja;Crescimento;32.69;30.0;6.64;69.83;0;0;1;0
2025-10-17 01:00:00;ESP32_SOJ_002;Soja;Crescimento;29.55;30.0;6.64;59.76;0;0;1;0
2025-10-17 01:10:00;ESP32_SOJ_001;Soja;Crescimento;28.26;30.0;6.01;74.54;0;0;0;0
2025-10-17 01:20:00;ESP32_SOJ_002;Soja;Crescimento;30.9;30.0;6.21;73.76;1;0;0;0
2025-10-17 01:30:00;ESP32_SOJ_002;Soja;Crescimento;29.49;30.0;6.49;56.02;0;0;1;0
2025-10-17 01:40:00;ESP32_SOJ_001;Soja;Crescimento;29.32;35.46;6.93;67.71;0;0;0;0
2025-10-17 01:50:00;ESP32_SOJ_002;Soja;Crescimento;29.01;34.1;6.59;71.37;0;1;0;0
2025-10-17 02:00:00;ESP32_SOJ_002;Soja;Crescimento;31.92;30.0;6.33;63.62;0;0;0;0
2025-10-17 02:10:00;ESP32_SOJ_002;Soja;Crescimento;29.23;30.0;6.67;68.87;0;0;0;0
2025-10-17 02:20:00;ESP32_SOJ_002;Soja;Crescimento;30.26;30.0;6.54;77.55;1;0;0;0
2025-10-17 02:30:00;ESP32_SOJ_002;Soja;Crescimento;30.31;30.0;5.41;82.49;0;0;0;0
2025-10-17 02:40:00;ESP32_SOJ_001;Soja;Crescimento;29.53;32.61;6.89;65.41;0;0;1;0
2025-10-17 02:50:00;ESP32_SOJ_002;Soja;Crescimento;30.91;30.0;6.31;70.88;1;0;1;0
2025-10-17 03:00:00;ESP32_SOJ_002;Soja;Crescimento;28.45;31.47;6.46;71.88;0;1;0;0
2025-10-17 03:10:00;ESP32_SOJ_001;Soja;Crescimento;29.25;33.48;6.28;77.27;0;0;0;0
2025-10-17 03:20:00;ESP32_SOJ_001;Soja;Crescimento;29.25;30.0;6.68;79.36;0;1;0;0
2025-10-17 03:30:00;ESP32_SOJ_001;Soja;Crescimento;28.59;30.0;6.91;62.77;0;0;1;0
2025-10-17 03:40:00;ESP32_SOJ_001;Soja;Crescimento;32.59;30.0;5.58;68.81;0;0;0;0
2025-10-17 03:50:00;ESP32_SOJ_001;Soja;Crescimento;31.37;30.0;6.6;91.43;1;0;0;0
2025-10-17 04:00:00;ESP32_SOJ_001;Soja;Crescimento;28.56;30.0;6.1;67.6;0;0;1;0
2025-10-17 04:10:00;ESP32_SOJ_002;Soja;Crescimento;29.36;30.0;5.75;73.27;0;0;0;0
2025-10-17 04:20:00;ESP32_SOJ_002;Soja;Crescimento;30.26;30.0;6.32;63.57;0;1;0;0
2025-10-17 04:30:00;ESP32_SOJ_002;Soja;Crescimento;29.67;30.0;7.12;55.5;0;1;0;1
2025-10-17 04:40:00;ESP32_SOJ_002;Soja;Crescimento;29.44;30.0;6.71;74.08;0;1;0;0
2025-10-17 04:50:00;ESP32_SOJ_002;Soja;Crescimento;30.96;30.0;7.42;64.71;0;0;0;0
2025-10-17 05:00:00;ESP32_SOJ_002;Soja;Crescimento;29.37;30.7;6.3;77.54;1;0;1;0
2025-10-17 05:10:00;ESP32_SOJ_001;Soja;Crescimento;29.58;30.0;6.19;95.0;0;0;0;0
2025-10-17 05:20:00;ESP32_SOJ_002;Soja;Crescimento;27.55;41.13;5.76;59.86;0;0;0;1
2025-10-17 05:30:00;ESP32_SOJ_001;Soja;Crescimento;26.43;32.65;6.72;91.36;0;0;0;0
2025-10-17 05:40:00;ESP32_SOJ_002;Soja;Crescimento;27.44;30.0;6.27;72.99;1;0;0;0
2025-10-17 05:50:00;ESP32_SOJ_001;Soja;Crescimento;28.81;30.14;6.77;68.02;1;0;0;0
2025-10-17 06:00:00;ESP32_SOJ_002;Soja;Crescimento;27.58;30.0;6.85;76.69;0;0;0;0
2025-10-17 06:10:00;ESP32_SOJ_002;Soja;Crescimento;29.41;30.52;5.93;71.06;0;0;0;0
2025-10-17 06:20:00;ESP32_SOJ_001;Soja;Crescimento;28.81;30.0;6.32;87.48;1;0;0;0
2025-10-17 06:30:00;ESP32_SOJ_001;Soja;Crescimento;28.51;30.0;6.55;76.39;0;0;0;0
2025-10-17 06:40:00;ESP32_SOJ_002;Soja;Crescimento;27.51;32.41;6.76;39.12;0;0;0;1
2025-10-17 06:50:00;ESP32_SOJ_002;Soja;Crescimento;28.15;30.0;6.33;61.4;0;0;0;0
2025-10-17 07:00:00;ESP32_SOJ_002;Soja;Crescimento;29.28;30.19;6.14;79.87;0;0;0;0
2025-10-17 07:10:00;ESP32_SOJ_002;Soja;Crescimento;28.37;30.0;6.68;69.83;0;0;0;0
2025-10-17 07:20:00;ESP32_SOJ_001;Soja;Crescimento;29.26;30.0;6.86;77.71;0;0;1;0
2025-10-17 07:30:00;ESP32_SOJ_001;Soja;Crescimento;27.06;30.0;5.95;76.8;0;0;1;0
2025-10-17 07:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;27.08;32.79;5.98;75.88;0;0;0;0
2025-10-17 07:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;22.55;48.68;6.3;66.22;1;1;0;0
2025-10-17 08:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;27.95;30.0;5.7;80.74;0;0;0;0
2025-10-17 08:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;25.83;30.0;6.9;57.2;0;0;0;0
2025-10-17 08:20:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;28.35;30.0;5.65;58.89;0;0;0;1
2025-10-17 08:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;25.53;37.2;6.54;77.9;1;0;1;0
2025-10-17 08:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;25.85;31.25;5.88;65.21;0;1;1;0
2025-10-17 08:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;25.53;41.33;5.58;79.99;0;0;0;0
2025-10-17 09:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;26.35;30.0;6.42;69.41;0;0;1;0
2025-10-17 09:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;26.04;35.07;6.41;65.93;0;0;0;0
2025-10-17 09:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;27.18;30.0;5.69;82.28;0;0;0;0
2025-10-17 09:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.9;31.56;5.88;61.37;0;0;0;0
2025-10-17 09:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.79;43.1;7.13;66.79;0;0;1;0
2025-10-17 09:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;21.23;44.9;5.96;75.97;0;1;1;0
2025-10-17 10:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.34;36.78;6.55;66.12;0;0;0;0
2025-10-17 10:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;24.35;35.58;6.55;69.7;0;0;0;0
2025-10-17 10:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;24.39;48.96;5.5;77.98;0;0;1;0
2025-10-17 10:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;22.77;39.95;7.24;71.16;0;0;0;0
2025-10-17 10:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.35;33.38;5.77;76.94;0;1;1;0
2025-10-17 10:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;21.65;47.16;6.99;66.99;0;0;1;0
2025-10-17 11:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;21.29;47.06;6.63;80.37;0;0;0;0
2025-10-17 11:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.97;42.46;6.38;64.11;0;0;1;0
2025-10-17 11:20:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.96;42.89;6.45;77.06;0;0;0;0
2025-10-17 11:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;25.45;34.23;7.39;62.11;0;0;0;0
2025-10-17 11:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.66;42.66;6.99;77.77;0;0;0;0
2025-10-17 11:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.08;45.18;7.16;81.34;1;1;0;0
2025-10-17 12:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;22.15;52.04;6.61;75.59;0;1;0;0
2025-10-17 12:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.53;43.9;6.68;64.72;1;0;0;0
2025-10-17 12:20:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;20.58;50.44;7.1;77.2;0;1;0;0
2025-10-17 12:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;20.87;44.88;6.15;51.85;0;0;0;0
2025-10-17 12:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.93;43.95;5.91;58.65;0;0;0;1
2025-10-17 12:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;20.66;49.1;6.68;53.32;0;0;0;0
2025-10-17 13:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;22.42;52.1;6.68;70.89;0;0;1;0
2025-10-17 13:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;19.05;52.87;6.09;64.73;0;0;0;0
2025-10-17 13:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;22.71;46.33;6.43;61.81;0;0;0;0
2025-10-17 13:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;21.09;43.98;7.62;48.15;0;0;0;1
2025-10-17 13:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;22.23;35.88;6.43;71.85;0;1;1;0
2025-10-17 13:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;21.56;48.55;6.3;69.77;0;0;0;0
2025-10-17 14:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;19.37;54.81;6.64;64.84;0;0;1;0
2025-10-17 14:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;20.61;44.05;6.6;58.45;0;0;0;0
2025-10-17 14:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;23.21;43.56;6.9;88.16;0;0;0;0
2025-10-17 14:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;20.29;43.89;6.99;41.56;0;0;0;1
2025-10-17 14:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;15.95;59.25;6.94;83.96;0;0;0;0
2025-10-17 14:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;20.87;47.5;6.23;59.44;0;1;0;0
2025-10-17 15:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.0;45.1;5.73;76.85;0;0;0;0
2025-10-17 15:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;19.84;45.49;6.87;64.56;0;0;0;0
2025-10-17 15:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;21.57;39.12;6.36;61.91;0;0;0;0
2025-10-17 15:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;17.35;58.01;7.5;61.82;1;0;0;0
2025-10-17 15:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;16.55;51.1;6.79;64.4;1;0;0;0
2025-10-17 15:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;19.61;51.2;6.17;81.73;0;1;1;0
2025-10-17 16:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;19.31;49.89;6.59;75.35;0;1;1;0
2025-10-17 16:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;19.5;49.91;6.21;64.16;1;0;0;0
2025-10-17 16:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;20.61;48.14;7.18;55.44;0;1;0;1
2025-10-17 16:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;21.75;41.46;7.4;70.64;1;0;0;0
2025-10-17 16:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;18.66;52.58;6.15;71.56;0;0;0;0
2025-10-17 16:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;20.65;53.99;7.04;70.29;0;0;0;0
2025-10-17 17:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;19.56;50.52;5.08;75.22;0;0;1;0
2025-10-17 17:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;18.86;58.95;5.98;90.83;0;0;0;0
2025-10-17 17:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;20.63;49.33;6.0;66.64;0;0;1;0
2025-10-17 17:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;19.24;47.0;6.18;68.2;0;0;0;0
2025-10-17 17:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;20.53;44.0;6.92;74.89;0;0;0;0
2025-10-17 17:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;19.95;55.42;6.45;87.03;0;0;0;0
2025-10-17 18:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;21.7;47.53;6.73;62.51;0;1;0;0
2025-10-17 18:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;20.14;46.89;6.48;53.6;0;0;0;0
2025-10-17 18:20:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;21.46;44.33;6.43;87.94;0;0;0;0
2025-10-17 18:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.73;45.02;7.25;66.8;1;1;1;0
2025-10-17 18:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;21.27;50.31;6.56;80.16;0;0;1;0
2025-10-17 18:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;21.83;54.76;6.71;72.41;0;0;0;0
2025-10-17 19:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;22.2;42.8;7.44;78.73;0;0;0;0
2025-10-17 19:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.94;42.56;6.71;67.45;0;1;0;0
2025-10-17 19:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;23.21;47.23;6.2;75.55;0;1;0;0
2025-10-17 19:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.3;37.38;6.57;68.88;1;0;1;0
2025-10-17 19:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.51;40.66;7.07;55.33;0;0;1;1
2025-10-17 19:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.3;39.32;6.37;87.34;1;0;0;0
2025-10-17 20:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.4;44.67;6.91;81.31;0;0;1;0
2025-10-17 20:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;25.6;30.0;6.03;70.36;0;0;0;0
2025-10-17 20:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;21.6;47.08;5.97;78.72;0;1;0;0
2025-10-17 20:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;25.18;30.0;6.47;64.17;0;0;0;0
2025-10-17 20:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.16;41.73;6.56;73.51;0;0;1;0
2025-10-17 20:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;25.95;38.93;7.03;45.87;0;0;1;1
2025-10-17 21:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.36;33.02;7.19;68.04;0;0;0;0
2025-10-17 21:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;22.49;38.6;5.87;66.74;0;0;0;0
2025-10-17 21:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;24.9;42.3;5.88;60.71;0;0;0;0
2025-10-17 21:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;25.22;39.36;6.19;53.96;1;0;0;0
2025-10-17 21:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;25.65;42.61;6.55;63.34;0;0;0;0
2025-10-17 21:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.42;40.28;6.73;81.1;0;0;0;0
2025-10-17 22:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;25.64;37.23;6.02;66.87;1;0;0;0
2025-10-17 22:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;23.2;43.34;6.25;85.17;1;0;1;0
2025-10-17 22:20:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.42;45.84;6.66;59.11;0;0;0;0
2025-10-17 22:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;27.22;30.0;6.32;64.32;0;1;1;0
2025-10-17 22:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;25.62;30.0;6.5;67.33;0;0;1;0
2025-10-17 22:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.6;42.22;6.67;71.79;0;0;0;0
2025-10-17 23:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;26.15;39.44;5.98;81.59;0;0;0;0
2025-10-17 23:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;28.23;30.0;6.24;55.78;0;1;0;0
2025-10-17 23:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;27.17;30.0;6.71;74.97;0;0;0;0
2025-10-17 23:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;29.35;30.0;6.43;57.93;0;0;0;0
2025-10-17 23:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;30.35;30.0;6.58;55.23;0;0;0;0
2025-10-17 23:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;28.45;30.0;6.76;53.01;0;0;0;0
2025-10-18 00:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;29.95;30.0;5.71;68.72;0;0;1;0
2025-10-18 00:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;26.78;31.36;6.6;86.72;0;0;0;0
2025-10-18 00:20:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;31.17;30.0;6.1;67.8;0;0;0;0
2025-10-18 00:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;28.62;34.3;6.03;49.84;0;0;0;1
2025-10-18 00:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;26.06;37.39;6.51;62.64;0;0;0;0
2025-10-18 00:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;29.1;30.0;6.43;56.24;0;0;0;0
2025-10-18 01:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;27.63;33.0;6.71;62.65;0;0;1;0
2025-10-18 01:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;29.95;30.0;6.62;65.26;0;0;0;0
2025-10-18 01:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;28.34;32.64;6.67;67.68;1;0;0;0
2025-10-18 01:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;28.89;30.0;6.93;52.6;0;0;0;0
2025-10-18 01:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;29.13;35.26;6.83;58.6;1;0;0;0
2025-10-18 01:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;30.34;30.95;6.33;62.5;0;0;0;0
2025-10-18 02:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;30.09;30.0;6.79;71.4;0;0;0;0
2025-10-18 02:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;30.43;30.0;6.51;70.83;0;0;0;0
2025-10-18 02:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;29.35;32.53;5.47;55.98;0;0;0;1
2025-10-18 02:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;29.9;36.45;7.46;75.92;0;0;0;0
2025-10-18 02:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;31.85;30.0;6.8;74.25;0;0;1;0
2025-10-18 02:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;30.79;30.0;5.63;73.33;0;0;0;0
2025-10-18 03:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;28.82;30.0;6.57;70.72;0;0;0;0
2025-10-18 03:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;31.73;30.0;6.59;72.47;0;0;0;0
2025-10-18 03:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;31.73;30.0;6.58;79.37;0;0;0;0
2025-10-18 03:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;28.92;30.0;7.67;57.21;0;0;1;1
2025-10-18 03:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;33.72;30.0;6.55;76.15;0;0;0;0
2025-10-18 03:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;31.13;30.0;6.23;65.67;1;0;0;0
2025-10-18 04:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;27.82;35.35;6.46;63.15;0;1;1;0
2025-10-18 04:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;30.82;30.0;7.25;56.81;0;0;0;1
2025-10-18 04:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;28.07;30.0;6.36;56.45;1;0;0;0
2025-10-18 04:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;28.53;30.0;6.34;69.86;0;0;1;0
2025-10-18 04:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;29.3;30.0;7.05;92.45;0;0;1;0
2025-10-18 04:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;29.13;30.0;6.22;86.46;0;0;1;0
2025-10-18 05:00:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;29.45;31.3;6.01;80.73;0;1;0;0
2025-10-18 05:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;30.33;33.89;5.84;68.84;1;0;0;0
2025-10-18 05:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;29.35;30.0;5.74;64.19;0;0;0;0
2025-10-18 05:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;28.64;33.98;5.43;57.19;0;0;0;1
2025-10-18 05:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;26.02;30.0;6.79;63.95;1;0;0;0
2025-10-18 05:50:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;29.13;38.32;6.4;56.57;0;0;0;0
2025-10-18 06:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;29.64;32.94;6.62;60.78;0;0;1;0
2025-10-18 06:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;26.37;30.0;6.56;70.27;0;1;0;0
2025-10-18 06:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;27.41;31.32;7.14;78.89;0;0;1;0
2025-10-18 06:30:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;32.91;30.0;6.97;68.19;0;0;0;0
2025-10-18 06:40:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;26.83;31.27;6.49;63.02;0;0;0;0
2025-10-18 06:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;26.98;34.69;6.71;55.53;0;0;1;0
2025-10-18 07:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;32.4;30.0;6.96;71.32;0;1;0;0
2025-10-18 07:10:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;28.53;39.48;6.83;50.27;0;0;0;0
2025-10-18 07:20:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;25.28;37.23;6.45;72.97;0;0;0;0
2025-10-18 07:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;29.26;30.0;7.17;80.0;0;0;0;0
2025-10-18 07:40:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;26.07;30.0;6.35;72.85;0;0;1;0
2025-10-18 07:50:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;24.63;35.07;6.41;79.34;0;0;1;0
2025-10-18 08:00:00;ESP32_SOJ_002;Soja;Colheita/Frutificacao;27.09;38.86;6.89;62.53;0;1;0;0
2025-10-18 08:10:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;27.25;30.0;7.21;67.05;1;0;1;0
2025-10-18 08:20:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;26.32;31.57;6.54;74.23;0;0;0;0
2025-10-18 08:30:00;ESP32_SOJ_001;Soja;Colheita/Frutificacao;25.95;34.86;6.99;78.58;1;0;0;0
2025-10-18 08:40:00;ESP32_CAF_001;Café;Plantio;18.41;54.34;5.91;55.97;1;0;0;1
2025-10-18 08:50:00;ESP32_CAF_002;Café;Plantio;22.69;41.16;7.25;49.9;1;0;0;1
2025-10-18 09:00:00;ESP32_CAF_002;Café;Plantio;22.02;52.79;6.78;64.15;0;0;0;0
2025-10-18 09:10:00;ESP32_CAF_002;Café;Plantio;21.96;41.72;6.55;68.17;0;0;1;0
2025-10-18 09:20:00;ESP32_CAF_002;Café;Plantio;20.62;37.03;7.31;65.7;0;0;1;0
2025-10-18 09:30:00;ESP32_CAF_001;Café;Plantio;23.59;41.15;6.29;66.41;0;0;1;0
2025-10-18 09:40:00;ESP32_CAF_001;Café;Plantio;20.95;46.28;6.38;57.51;0;0;1;0
